,Unnamed: 0,Start,End,Buy,Sell,DJI_Sharpe,DJI_Sortino,DJI_Return,SP500_Sharpe,SP500_Sortino,SP500_Return,Random_Sharpe,Random_Sortino,Random_Return,Scaled,k,KMeans_Sharpe,KMeans_Sortino,KMeans_Return
738,738,2015-12-07,2020-12-07,2020-12-08,2021-12-08,0.08788651418128,0.1210443735497232,0.1849569555416014,0.121280330244379,0.1626102744961227,0.2906705846364619,0.1068019644470111,0.153512460551007,0.2853557328699414,True,30,0.09765907844237412,0.1394732614482406,0.31165955546254254
739,739,2015-12-08,2020-12-08,2020-12-09,2021-12-09,0.0897436397513414,0.1230263617792022,0.1890956361746049,0.1191720763887346,0.1598555909532125,0.2855810797151831,0.1067679275559304,0.1534634295249847,0.2783874532946745,True,30,0.10664165774154509,0.1480775703906501,0.3558990235089757
740,740,2015-12-09,2020-12-09,2020-12-10,2021-12-10,0.094007313235124,0.1285905066353379,0.1990625289517235,0.122764004748423,0.1641352673143662,0.2955500369182161,0.1089884246559829,0.1558073009677877,0.2947906511524374,True,30,0.11645336428300893,0.15779953888739645,0.4047120335687767
741,741,2015-12-10,2020-12-10,2020-12-11,2021-12-13,0.0882914973827898,0.1215274389957949,0.1865310264908906,0.1199886263126629,0.1609625460748441,0.2885777243564653,0.1098830114501359,0.1572130522402528,0.2883136238407754,True,30,0.10933242116719806,0.14820660781124242,0.37967517479515933
742,742,2015-12-11,2020-12-11,2020-12-14,2021-12-14,0.0900297881690832,0.12364272624568,0.1902991893447848,0.1164431543807744,0.1567244358400645,0.27977644369539,0.1012707080392414,0.145243688456976,0.2670917435700308,True,30,0.09303101899738932,0.1371541433569381,0.2923981208444718
743,743,2015-12-14,2020-12-14,2020-12-15,2021-12-15,0.0897923012261328,0.1232717173653516,0.1896771494744518,0.1175070677254342,0.1584475901997984,0.2832522385458396,0.1081374288418195,0.1563169033121434,0.294052143890698,True,30,0.09132694596496076,0.131901670240335,0.30089157070610617
744,744,2015-12-15,2020-12-15,2020-12-16,2021-12-16,0.0901378539952621,0.1236274740813586,0.1904556242957825,0.1135975534684063,0.1541275628976131,0.2733216528964357,0.1022190008658178,0.1477736684208676,0.2766455412165322,True,30,0.09183424531173098,0.13046295448614417,0.3031753349042757
745,745,2015-12-16,2020-12-16,2020-12-17,2021-12-17,0.079269330551934,0.1087344912972776,0.1670465169115052,0.1046331108631371,0.1424459361199959,0.2490039729511344,0.0974732865134415,0.1404462287462854,0.2592116776705278,True,30,0.09333898556333407,0.12828016319053498,0.30575369256497015
746,746,2015-12-17,2020-12-17,2020-12-18,2021-12-20,0.0746935606850747,0.1023968270410643,0.1574969805860517,0.097858755696548,0.1338726381296651,0.2324476919914996,0.0878992142245995,0.1273226561000183,0.2279634246541474,True,30,0.08612418651196019,0.11818742871140568,0.28710962975386967
747,747,2015-12-18,2020-12-18,2020-12-21,2021-12-21,0.0815635965690972,0.1126747906529076,0.1746151561953204,0.1086409369630994,0.1491703597020878,0.2635769042194926,0.0928754774664222,0.1345612874374347,0.2499159345358846,True,30,0.08400528632057765,0.12256518863112205,0.25470897804130765
748,748,2015-12-21,2020-12-21,2020-12-22,2021-12-22,0.0886880366734569,0.1219358844773974,0.1911805231422999,0.1131603677237958,0.155528423311573,0.276520897830575,0.1020606579253326,0.1490835270004473,0.2745215331794796,True,30,0.10108810465506582,0.14135647940974172,0.3424634541445242
749,749,2015-12-22,2020-12-22,2020-12-23,2021-12-23,0.0895031029597581,0.1231096656766463,0.19318822909164,0.1156867363410149,0.1590945850249386,0.2836868070413872,0.1025627129700521,0.1500575523163884,0.2795450681210231,True,30,0.09167781607112219,0.1338680289725719,0.28748879228315405
750,750,2015-12-23,2020-12-23,2020-12-24,2021-12-27,0.0930234954430816,0.1282791283324977,0.2020707353799714,0.119635315877904,0.1651953886933207,0.2960392690208613,0.1071708177159007,0.1557409677984243,0.2939272188355806,True,30,0.10369089838523891,0.14148123980857036,0.33235871965500047
751,751,2015-12-24,2020-12-24,2020-12-28,2021-12-28,0.0910472400144567,0.1254219500793759,0.1971532038661942,0.1194441363697069,0.1649339397438288,0.2955074765989192,0.1104688952432672,0.1611590307378798,0.2999941848932077,True,30,0.11988542316562076,0.1607118877758239,0.39501723202399597
752,752,2015-12-28,2020-12-28,2020-12-29,2021-12-29,0.0934578759415222,0.1283771871028743,0.2028291776717319,0.1233652731979108,0.1696926419903094,0.3065126397688615,0.1097401799512402,0.1596712782604181,0.3012478639323076,True,30,0.12131619631759626,0.1758322495438316,0.39266771655039895
753,753,2015-12-29,2020-12-29,2020-12-30,2021-12-30,0.0909476057905067,0.1253207133980404,0.1969287773459916,0.1202228807322149,0.1658775951415034,0.2976758702389273,0.1099172148668532,0.1612738652366452,0.3015273056331478,True,30,0.09535299626224568,0.1352425574187508,0.3567626451679849
754,754,2015-12-30,2020-12-30,2020-12-31,2021-12-31,0.0869282086224466,0.1199129809605798,0.1872747282508466,0.1170383086204629,0.1613207401158335,0.2884198825980847,0.1032088298115303,0.1503635963753792,0.2788769683250364,True,30,0.12248912203926901,0.170922893737801,0.420607231462999
755,755,2015-12-31,2020-12-31,2021-01-04,2022-01-04,0.0998619689001358,0.1372204570990824,0.2175682109920287,0.1219654745244777,0.1687374285811347,0.3007401722193961,0.1075850726061071,0.1569309491683015,0.2906480032068226,True,30,0.12066968184842326,0.15944009226792039,0.4256328947301647
756,756,2016-01-04,2021-01-04,2021-01-05,2022-01-05,0.0912910592993775,0.1260350810506779,0.1979333053522255,0.1071030737328511,0.1463952330519632,0.2637921673196604,0.094439256591388,0.1359240430657068,0.2572928309489516,True,30,0.11085580263689342,0.15133477372736262,0.3889712988243418
757,757,2016-01-05,2021-01-05,2021-01-06,2022-01-06,0.0821052227936847,0.1132603669304805,0.175386750662178,0.1010785829311569,0.1376909920275341,0.2461154209257663,0.0911481076862549,0.1316100196256918,0.2459494236012105,True,30,0.10540137749406953,0.1439491307909469,0.3716933604663026
758,758,2016-01-06,2021-01-06,2021-01-07,2022-01-07,0.0786586223619197,0.1083603314879088,0.1672145683219322,0.089171441568016,0.1215809385721589,0.2144362377437996,0.0775456037023788,0.1116633059204208,0.2062586897812858,True,30,0.07350595375917222,0.1033797550973314,0.24064033453080208
759,759,2016-01-07,2021-01-07,2021-01-08,2022-01-10,0.0753764025061399,0.1043567844681303,0.1598464555156803,0.086269680215316,0.1179460498730338,0.2067842340772538,0.0782907924796798,0.1130630893079961,0.2058234580302955,True,30,0.041399132290724595,0.057356157376023835,0.1512505773429436
760,760,2016-01-08,2021-01-08,2021-01-11,2022-01-11,0.0793919988824779,0.1095922906693389,0.1690922825374868,0.0914412452222706,0.1248792633844037,0.2208520684127015,0.0800169007568565,0.1158831230950571,0.2170102920731128,True,30,0.058686369296347504,0.07923734265651568,0.21034578704582202
761,761,2016-01-11,2021-01-11,2021-01-12,2022-01-12,0.0789502568414432,0.1089770021260286,0.1680673034906462,0.091424071243182,0.1248557030596501,0.2208061067811349,0.0848531520998977,0.1204252466777536,0.2261761014757622,True,30,0.05957330690729552,0.08397446665446932,0.22005304912563653
762,762,2016-01-12,2021-01-12,2021-01-13,2022-01-13,0.0765305716304526,0.1061860241223369,0.1626875020318543,0.0877347812654652,0.1201292442088668,0.2117049740849473,0.0793695717356685,0.1131086663161588,0.2107827506008205,True,30,0.040100504989471514,0.054462444101614334,0.14617445609124147
763,763,2016-01-13,2021-01-13,2021-01-14,2022-01-14,0.0747392171362954,0.1039979735676382,0.1587624336244202,0.0873517794315157,0.1196959140829841,0.210729616004084,0.0731666014199923,0.1049924064383023,0.1916203964566238,True,30,0.05357542429919125,0.07298105939888609,0.1833365737839759
764,764,2016-01-14,2021-01-14,2021-01-15,2022-01-18,0.0694405318394578,0.0961177216108637,0.1477955017908777,0.0789513962882231,0.1070188763834352,0.1910510995850169,0.0702384016787409,0.1000743772738397,0.187522933663153,True,30,0.03154567872984831,0.04168927263089119,0.12426533215001351
765,765,2016-01-15,2021-01-15,2021-01-19,2022-01-19,0.0624929519649449,0.0869820749638667,0.1324946676731227,0.071360821465902,0.097216403881944,0.1713855057707244,0.0629852992937936,0.0897803568605826,0.1652933368119661,True,30,0.048682779581386705,0.06643492195307343,0.1700539928488191
766,766,2016-01-19,2021-01-19,2021-01-20,2022-01-20,0.0537636569266708,0.0751353573431108,0.113087299450648,0.0610252667309171,0.0833651227262452,0.1449630785580954,0.0557401357298974,0.080263840287257,0.1472058248167624,True,30,0.0402162800873611,0.05491071563688897,0.1511730864784354
767,767,2016-01-20,2021-01-20,2021-01-21,2022-01-21,0.047144198316145,0.0661174741458352,0.099094186566857,0.0545401803759211,0.0745227578933963,0.1295120634229916,0.0487651319937218,0.0706705412032919,0.1269199193333116,True,30,0.04279986905649654,0.057161605056234584,0.13101306662644752
768,768,2016-01-21,2021-01-21,2021-01-22,2022-01-24,0.0515105340646803,0.0718558601178361,0.1086402443181524,0.0608379161923593,0.0829313075894271,0.1457473457376436,0.0592904329857649,0.0853096074029455,0.1535088807005138,True,30,0.02501254436552814,0.03389831277506848,0.09571052885128092
769,769,2016-01-22,2021-01-22,2021-01-25,2022-01-25,0.0511305777598934,0.0713994738750768,0.1078078316779715,0.052657715270844,0.0715757393945764,0.1262189169919838,0.0477630678582495,0.0683313977683308,0.1248988129537966,True,30,0.01740667218327978,0.023588898760285457,0.06540662164635465
770,770,2016-01-25,2021-01-25,2021-01-26,2022-01-26,0.0495843678305511,0.0695015602062403,0.1044395610944708,0.0521022682501771,0.0708427195142258,0.1248722911142175,0.0484522510558632,0.0693867891614717,0.1276822732923432,True,30,0.01658416656759029,0.022676683774189587,0.0639040787419811
771,771,2016-01-26,2021-01-26,2021-01-27,2022-01-27,0.0606737645748655,0.0859786144959066,0.1273005873006143,0.063530276080799,0.0890047373035941,0.1509664752457904,0.062223829442144,0.0923519736714727,0.1626229027798373,True,30,0.024764444357099395,0.034573481983870086,0.09355185051292357
772,772,2016-01-27,2021-01-27,2021-01-28,2022-01-28,0.0636425414289293,0.090669597027065,0.1346946694475433,0.066561478023719,0.0939548002053392,0.1600019484944744,0.0628279331091937,0.0941549964819277,0.1653952911864884,True,30,0.037503026833781324,0.05195890200490058,0.1355724262198676
773,773,2016-01-28,2021-01-28,2021-01-29,2022-01-31,0.0806608907977003,0.1168576171488432,0.1717408412595292,0.0835850144560995,0.1192862524842246,0.2052038784267141,0.0788440210930757,0.1187970935342343,0.2113013525320083,True,30,0.06761971105594944,0.09678912234864787,0.2620628837376514
774,774,2016-01-29,2021-01-29,2021-02-01,2022-02-01,0.0807236024351669,0.116955694242879,0.1718967155052804,0.0797191314357145,0.1131449218220491,0.1936780355134019,0.0708538783859118,0.1047250338403599,0.1887608573621134,True,30,0.06165706952366201,0.08767120989957752,0.23469238925341196
775,775,2016-02-01,2021-02-01,2021-02-02,2022-02-02,0.0764726328836489,0.1100918665077766,0.1610379079925585,0.0768890169763659,0.1086785939938173,0.1853650728913745,0.0701556263517148,0.1037985236429015,0.1835869999226392,True,30,0.058126795272628644,0.07990835665747117,0.2021166301328416
776,776,2016-02-02,2021-02-02,2021-02-03,2022-02-03,0.0678470430330372,0.0977145454471139,0.1428075031135407,0.0711165047181293,0.1001357013807614,0.1715848959178568,0.0630203822629768,0.0935164892197091,0.1657649471117416,True,30,0.011370486847217804,0.01549367517237987,0.0444197799783333
