Start,End,Buy,Sell,DJI_Sharpe,DJI_Sortino,DJI_Return,DJI_Volatility,SP500_Sharpe,SP500_Sortino,SP500_Return,SP500_Volatility,Random_Sharpe,Random_Sortino,Random_Return,Random_Volatility
2017-06-08,2022-06-08,2022-06-09,2023-06-09,0.017593310083803413,0.027205063364443297,0.049701071214938476,0.010984216296287907,0.028370391772206686,0.04438096553470382,0.09611218829290763,0.012887228330952075,0.02729711262906631,0.04286976472189206,0.1031516304654663,0.013900046412071081
2017-06-09,2022-06-09,2022-06-10,2023-06-12,0.030020361613891947,0.04713323265765739,0.08516411387268723,0.010846719461436937,0.04069574909988603,0.06433183971069158,0.13922804236810551,0.012761190432218086,0.03190168236648558,0.05116225146478458,0.11319536845306775,0.013179487034599374
2017-06-12,2022-06-13,2022-06-14,2023-06-14,0.04187236174521072,0.06707299471434058,0.11903567507459577,0.010701018851658011,0.058379353696938065,0.09597434661319183,0.20091079946858958,0.012494202381427991,0.05166787395629469,0.08543354217126584,0.18769825759895856,0.013134393731136514
2017-06-13,2022-06-13,2022-06-14,2023-06-14,0.04187236174521072,0.06707299471434058,0.11903567507459577,0.010701018851658011,0.058379353696938065,0.09597434661319183,0.20091079946858958,0.012494202381427991,0.05134636606868499,0.08459957018629399,0.18869660820451473,0.013280733688740477
2017-06-14,2022-06-14,2022-06-15,2023-06-15,0.04279361551326725,0.0686155040722561,0.1219337667181857,0.010711447581026415,0.05913691551289961,0.09729345259629224,0.20393648190122157,0.01250367283121819,0.05130441273401212,0.08464301900462365,0.18937454734973536,0.013328152182720236
2017-06-15,2022-06-15,2022-06-16,2023-06-16,0.05126522890127698,0.08334910619464933,0.14609016972248945,0.01059689368866652,0.07150649042001697,0.12240166591081371,0.24637313340962408,0.012270796548173996,0.06592219242049638,0.1129402705978821,0.24310961205765722,0.012966691101134862
2017-06-16,2022-06-16,2022-06-17,2023-06-20,0.04899968926031457,0.08005411756594913,0.13935302460848503,0.01060748080078883,0.06781142210627722,0.11659511035788579,0.23242955996370981,0.01227845382160311,0.05980132022727221,0.10268150804810766,0.21447359115156023,0.012829020734380369
2017-06-19,2022-06-21,2022-06-22,2023-06-22,0.04072749988590317,0.06605022944134567,0.1136228458324446,0.010527507646317264,0.06101200145981513,0.10419160359523907,0.20584963440994117,0.012223080718548184,0.052218814813469426,0.08920289821447318,0.18803084192393069,0.01297791265947428
2017-06-20,2022-06-21,2022-06-22,2023-06-22,0.04072749988590317,0.06605022944134567,0.1136228458324446,0.010527507646317264,0.06101200145981513,0.10419160359523907,0.20584963440994117,0.012223080718548184,0.05445916902495134,0.09298484236382037,0.19919395537801654,0.01304019742863497
2017-06-21,2022-06-21,2022-06-22,2023-06-22,0.04072749988590317,0.06605022944134567,0.1136228458324446,0.010527507646317264,0.06101200145981513,0.10419160359523907,0.20584963440994117,0.012223080718548184,0.05476723637253269,0.09336714621974114,0.19759210966881835,0.012923093614567116
2017-06-22,2022-06-22,2022-06-23,2023-06-23,0.03586355443254529,0.05840382214170565,0.09942414779629317,0.01052978786953076,0.05480345175102471,0.09376746818727683,0.18278815758893918,0.012204025018392751,0.04844064735427143,0.08317384530538659,0.17390323925320503,0.012997653691773246
2017-06-23,2022-06-23,2022-06-24,2023-06-26,0.02602325810155986,0.041814273057650064,0.07028518977889119,0.010399086400407407,0.046844985577596227,0.07926314369946068,0.15246946699362787,0.012068880748129477,0.044214218817169575,0.07507454749790016,0.15555435124640238,0.012804605354913077
2017-06-26,2022-06-27,2022-06-28,2023-06-28,0.03452338682220126,0.05539681910446224,0.09389184214261546,0.01035637642356241,0.05763699783554593,0.09764433791223738,0.19000769062852305,0.012024686191877111,0.05209134171684368,0.08832614620891896,0.18371639502107448,0.012695987623930746
2017-06-27,2022-06-27,2022-06-28,2023-06-28,0.03452338682220126,0.05539681910446224,0.09389184214261546,0.01035637642356241,0.05763699783554593,0.09764433791223738,0.19000769062852305,0.012024686191877111,0.05324546357697062,0.08927522166433195,0.19163788093870385,0.012928447456733447
2017-06-28,2022-06-28,2022-06-29,2023-06-29,0.03651938840219647,0.05865649006461739,0.09968353384624304,0.010366424037579867,0.06037385881154873,0.10230653094127824,0.19997333894722863,0.012029911646539911,0.05137486187905896,0.08686193781811141,0.184927110833124,0.012897668918392497
2017-06-29,2022-06-29,2022-06-30,2023-06-30,0.04288495498077226,0.06859111541177788,0.11802180869225272,0.010364139667144338,0.06537203594619644,0.11057280073856689,0.21845430621425524,0.012041595881992611,0.0579020409639515,0.09778989718032972,0.20796251773673322,0.012823334207338275
2017-06-30,2022-06-30,2022-07-01,2023-07-03,0.039079829994269275,0.062389138222785884,0.10680069592647111,0.010344908914602097,0.06102895475218988,0.10295332920289027,0.20213772112058315,0.012018422088059744,0.05510547098882939,0.09297977502753746,0.19476335288384522,0.01264544510264666
2017-07-03,2022-07-05,2022-07-06,2023-07-06,0.03415127285054688,0.054789943558449995,0.09293806947855467,0.010367459508021006,0.05464071012700854,0.09298667668772852,0.1795391629374399,0.012039811202839692,0.048756865587743815,0.08243676269377068,0.17023009857988916,0.01268944589949802
2017-07-05,2022-07-05,2022-07-06,2023-07-06,0.03415127285054688,0.054789943558449995,0.09293806947855467,0.010367459508021006,0.05464071012700854,0.09298667668772852,0.1795391629374399,0.012039811202839692,0.0468634158445479,0.07994652786219486,0.16510012103698163,0.012810589461409498
2017-07-06,2022-07-06,2022-07-07,2023-07-07,0.02779427654911206,0.044686135884918335,0.07488806009624809,0.010351600358368488,0.05006288428481946,0.08498374050677748,0.16296219273219253,0.012014400784231225,0.04323745943844923,0.07272477024853279,0.1494383943321196,0.012638917207036924
2017-07-07,2022-07-07,2022-07-08,2023-07-10,0.03072862608157759,0.049406880412016185,0.08316534365903978,0.010357684153275756,0.05511185854411903,0.09370976819358866,0.1812485588283128,0.012041571508036331,0.04648910040038165,0.07888315239546358,0.16446718239335045,0.012749805568025536
2017-07-10,2022-07-11,2022-07-12,2023-07-12,0.03966633693073042,0.06331481390295456,0.10864929300603861,0.010359564626102486,0.06573576875999398,0.11071853860237064,0.21941685636324118,0.012022826044332106,0.05755432702221301,0.0969873668247385,0.2032567122845058,0.012602698114080203
2017-07-11,2022-07-11,2022-07-12,2023-07-12,0.03966633693073042,0.06331481390295456,0.10864929300603861,0.010359564626102486,0.06573576875999398,0.11071853860237064,0.21941685636324118,0.012022826044332106,0.06108759253450937,0.10241096661407,0.22009897197943448,0.012806210089893067
2017-07-12,2022-07-12,2022-07-13,2023-07-13,0.04283804027985203,0.06803641436259927,0.11771281293817565,0.010349782658407072,0.06842193628217387,0.11496666777875969,0.2293125672394965,0.01202144256773902,0.05941337495079343,0.10010242086578805,0.2138826296788983,0.012820388171497775
2017-07-13,2022-07-13,2022-07-14,2023-07-14,0.04591415623444353,0.07265554537609543,0.12663531864231847,0.010346312707997966,0.0705413885589234,0.11783141054747417,0.2370123524827685,0.012012900615498066,0.062127668817824756,0.10376751821121237,0.221662008326397,0.012654468704383868
2017-07-14,2022-07-14,2022-07-15,2023-07-17,0.03889319167484868,0.06104856436039611,0.1053779219928801,0.010262786931513956,0.06660649628991908,0.11085488506115425,0.22153181633004776,0.011969308443704817,0.0616006617852709,0.10286933181163471,0.21961240616145208,0.012657506029509354
2017-07-17,2022-07-18,2022-07-19,2023-07-19,0.037931709378722256,0.058727857557169895,0.1016167089586357,0.01016492689029052,0.061694824284591734,0.10100930179186188,0.20088159045205906,0.011821195137956335,0.05114607639196778,0.08451234262473437,0.17796775707090376,0.012426116788766593
2017-07-18,2022-07-18,2022-07-19,2023-07-19,0.037931709378722256,0.058727857557169895,0.1016167089586357,0.01016492689029052,0.061694824284591734,0.10100930179186188,0.20088159045205906,0.011821195137956335,0.05624475603907044,0.09327268844683034,0.20230954598979914,0.012804628532455216
2017-07-19,2022-07-19,2022-07-20,2023-07-20,0.039159429500882366,0.060648668585563836,0.10510922910274427,0.010168278469431259,0.057683560836265545,0.09482642888548012,0.18674328659022116,0.011825254626851875,0.051370721166110425,0.08460929670059705,0.17455669181941955,0.012383950303959092
2017-07-20,2022-07-20,2022-07-21,2023-07-21,0.0372160471025923,0.05761448409889463,0.09959736980543615,0.010163983488239811,0.054729678151880394,0.08981882785047228,0.1760618036117438,0.011805317073851906,0.04896228540009028,0.08049358319760223,0.16926600015268278,0.012537557701006605
2017-07-21,2022-07-21,2022-07-22,2023-07-24,0.040939666802878256,0.0631796693790325,0.11009490562216194,0.010164166225589941,0.05714952160644843,0.09339539305905578,0.18440108363950508,0.011798032635277844,0.049881540392396416,0.08209752423094624,0.1719057686450903,0.012484896202770355
2017-07-24,2022-07-25,2022-07-26,2023-07-26,0.043890296644719065,0.06736854382838943,0.11833752841302508,0.010152370877759904,0.06186664273856401,0.10047269381316552,0.20075860840691617,0.011781769569752026,0.05380081855848303,0.08806645703947032,0.1915483734798286,0.012730390927544261
2017-07-25,2022-07-25,2022-07-26,2023-07-26,0.043890296644719065,0.06736854382838943,0.11833752841302508,0.010152370877759904,0.06186664273856401,0.10047269381316552,0.20075860840691617,0.011781769569752026,0.05651644714267187,0.09228009886222491,0.19586851327640256,0.012398426611810242
2017-07-26,2022-07-26,2022-07-27,2023-07-27,0.03599477317617193,0.05534657698663104,0.09581862869928032,0.010127819509372797,0.05246093372230263,0.0852268556686021,0.167142518541208,0.011737701789619593,0.044945294675242164,0.07334936533409779,0.15472683147663152,0.012525416885413585
2017-07-27,2022-07-27,2022-07-28,2023-07-28,0.03397331153899481,0.05216022673613019,0.09006121882507241,0.010112678881467448,0.04873368812573517,0.07888295417946903,0.15379191621484586,0.01169489989078367,0.042262407468432704,0.06923815768592691,0.1471043953478545,0.01254753731874574
2017-07-28,2022-07-28,2022-07-29,2023-07-31,0.03133235809883342,0.04802952418496511,0.0826424627986004,0.010096708795029033,0.045474097146406864,0.0734932144609796,0.1425693829430601,0.011676852099879887,0.03748026510851315,0.06081504457520018,0.12543799150937507,0.012342670595110293
2017-07-31,2022-08-01,2022-08-02,2023-08-02,0.0337155122686298,0.05168713622662015,0.08909539665755482,0.01008525808897954,0.04410712889480218,0.07134725093470404,0.13815452118867447,0.011689043714853112,0.03683297204511342,0.05971914168290299,0.12429694254237562,0.01237640764049658
2017-08-01,2022-08-01,2022-08-02,2023-08-02,0.0337155122686298,0.05168713622662015,0.08909539665755482,0.01008525808897954,0.04410712889480218,0.07134725093470404,0.13815452118867447,0.011689043714853112,0.036595896263826484,0.05921512665190555,0.12150673960786763,0.01221022635895604
2017-08-02,2022-08-02,2022-08-03,2023-08-03,0.02800735707258443,0.042853874914789404,0.07324619047619048,0.01005539414491362,0.039457817220083416,0.06390043195129355,0.1225887562608969,0.011675932323179383,0.03328856540695845,0.054108220141495016,0.11345209818699266,0.012515383423004029
2017-08-03,2022-08-03,2022-08-04,2023-08-04,0.027342312439146543,0.04190313706933172,0.07146434511258326,0.010057855177478115,0.037936634602287016,0.06147463396701299,0.11759460794904555,0.011675865547396342,0.029844154400641,0.04873279514732439,0.09931865049973794,0.012248792961878125
2017-08-04,2022-08-04,2022-08-05,2023-08-07,0.03091762709931234,0.04749717424152499,0.08138347126018494,0.010082209096071586,0.041049970798254384,0.06663032450789425,0.12806403941349118,0.011695290430609429,0.03373787809019066,0.054991013454650454,0.1113543919947193,0.01222008199722937
2017-08-07,2022-08-08,2022-08-09,2023-08-09,0.02732482587047491,0.04227869579996817,0.07167022099105759,0.010092304414224207,0.040238161146998665,0.06540222730063566,0.1253078219843674,0.011689030445576714,0.03473764226206329,0.05728120285110233,0.11666278578404927,0.012279705139794185
2017-08-08,2022-08-08,2022-08-09,2023-08-09,0.02732482587047491,0.04227869579996817,0.07167022099105759,0.010092304414224207,0.040238161146998665,0.06540222730063566,0.1253078219843674,0.011689030445576714,0.032038897270378834,0.052274611044512864,0.1050345758726501,0.012216822062818928
2017-08-09,2022-08-09,2022-08-10,2023-08-10,0.021632168570342506,0.0333041111606713,0.05603914985338155,0.010042086356749035,0.03209540384011216,0.05175450094034603,0.09792825627581311,0.011597023659873671,0.025385923162987805,0.041640970250410095,0.08658702632940893,0.01241485105026019
2017-08-10,2022-08-10,2022-08-11,2023-08-11,0.02249084799948748,0.034631115186217386,0.058335954164590705,0.010043539900581287,0.03195187212628785,0.0514823327150074,0.09747022852753355,0.011597090755229857,0.025807027208965633,0.042471066136586175,0.08576416637729184,0.012255430056374361
2017-08-11,2022-08-11,2022-08-12,2023-08-14,0.01782249580309467,0.027358571709480552,0.04580953759469266,0.010012696735804906,0.027481771466261053,0.044103531472069704,0.08293747317705916,0.011550899103904711,0.02104055945081042,0.03441130254307226,0.07014732574053666,0.01234275478983212
2017-08-14,2022-08-15,2022-08-16,2023-08-16,0.007077124502269446,0.010955842178145186,0.01797043663354842,0.010026624455356792,0.01969118833012231,0.03191339244798964,0.058887510856871675,0.011576929635228167,0.013254577606727125,0.02174358612453637,0.04380369969531172,0.012237846818148341
2017-08-15,2022-08-15,2022-08-16,2023-08-16,0.007077124502269446,0.010955842178145186,0.01797043663354842,0.010026624455356792,0.01969118833012231,0.03191339244798964,0.058887510856871675,0.011576929635228167,0.01474829978076825,0.024547172952797666,0.04998149300756535,0.012381999776642028
2017-08-16,2022-08-16,2022-08-17,2023-08-17,0.0057356435468989934,0.00889245673884784,0.014552770778858443,0.010035724162955412,0.01853815470112153,0.030050718406149382,0.055401318811670826,0.011588265903089314,0.013939959896184087,0.022803767249301502,0.047024118375574894,0.012349520537626753
2017-08-17,2022-08-17,2022-08-18,2023-08-18,0.005814339989210557,0.009014508559505542,0.014753978570625962,0.010035770946750061,0.018080422713914423,0.029307083945686967,0.05399400405303044,0.011587616764973729,0.010566525409983407,0.017494976233040548,0.03640575436807592,0.012270076302302837
2017-08-18,2022-08-18,2022-08-19,2023-08-21,0.008829577411614005,0.013613461480562541,0.022457026802295766,0.01002090996791217,0.023566769776200057,0.038045194055033774,0.07070991778776271,0.011550111427099802,0.016155314574174334,0.02677019272596783,0.05489119076996399,0.012377758883893773
2017-08-21,2022-08-22,2022-08-23,2023-08-23,0.0185802520921896,0.02872842788718514,0.04750562472588549,0.00995182086800306,0.035217276748233974,0.05686333379239589,0.10684630993706909,0.011484177904409323,0.032257399648977426,0.05349000842742429,0.10969993730400743,0.012124731930783393
2017-08-22,2022-08-22,2022-08-23,2023-08-23,0.0185802520921896,0.02872842788718514,0.04750562472588549,0.00995182086800306,0.035217276748233974,0.05686333379239589,0.10684630993706909,0.011484177904409323,0.027322324948723664,0.04462850886288509,0.0906265524839969,0.012111925797117961
2017-08-23,2022-08-23,2022-08-24,2023-08-24,0.013461140317653046,0.020925812816253435,0.0342801876228581,0.009975805129323296,0.02949817044903828,0.04785749866444597,0.08894053760997961,0.011507937653905242,0.020158236790339446,0.03311798817278986,0.06673797187358382,0.012096355620933306
2017-08-24,2022-08-24,2022-08-25,2023-08-25,0.012471384767760527,0.019370891510576173,0.03169302295893225,0.009967411827122255,0.02654087490850017,0.0429462288282515,0.07946035034142589,0.011477634321049155,0.020701582596542804,0.03437778989201144,0.07128962001778982,0.012326512938041736
2017-08-25,2022-08-25,2022-08-26,2023-08-28,0.027757745596539846,0.044644790176820104,0.07051859626243435,0.009780580108451474,0.04149655279179181,0.06947584407287757,0.12464174724717732,0.011277712867347318,0.027063243906907335,0.04538765587383208,0.08632024599744273,0.011932855537508922
